name	taxRank	genomeSize	numReads	numUniqueReads	abundance
Pseudomonas putida S16	leaf	5984790	1	0	0
Leptospirillum ferriphilum ML-04	leaf	2406157	1	0	0
Paenibacillus polymyxa M1	leaf	6231122	1	0	0
Human papillomavirus type 126	leaf	7326	1	1	0
Streptococcus infantarius subsp. infantarius CJ18	leaf	2008249	1	1	0
Cronobacter universalis NCTC 9529	leaf	4436873	1	1	0
Mesorhizobium amorphae CCNWGS0123	leaf	7343952	1	0	0
Lactobacillus rhamnosus ATCC 8530	leaf	2960339	1	0	0
Clavibacter michiganensis subsp. nebraskensis NCPPB 2581	leaf	3063596	1	0	0
Rickettsia rickettsii str. Brazil	leaf	1255681	1	1	0
Tistrella mobilis KA081020-065	leaf	6512983	1	1	0
Methanosaeta harundinacea 6Ac	leaf	2571034	1	1	0
Geobacillus thermoleovorans CCB_US3_UF5	leaf	3596620	1	0	0
Gordonia polyisoprenivorans VH2	leaf	5844299	1	1	0
Elizabethkingia anophelis	species	4154397	1	0	0
Corynebacterium halotolerans YIM 70093 = DSM 44683	leaf	3222008	1	0	0
Pseudomonas balearica DSM 6083	leaf	4383480	1	1	0
Pseudomonas protegens CHA0	leaf	6867980	1	1	0
[Clostridium] acidurici 9a	leaf	3108248	1	1	0
Mycobacterium marinum E11	leaf	6450522	1	1	0
Streptomyces hygroscopicus subsp. jinggangensis 5008	leaf	10383684	1	0	0
Gordonia sp. QH-11	species	4428727	1	1	0
Mycobacterium yongonense 05-1390	leaf	5662088	1	1	0
Phycisphaera mikurensis NBRC 102666	leaf	3884382	1	1	0
Kangiella sediminilitoris	species	2496140	1	0	0
Flavobacteriaceae bacterium UJ101	species	3074209	1	1	0
Pseudomonas putida JB	leaf	5846746	1	0	0
Cronobacter phage CR3	leaf	149273	1	0	0
Bordetella holmesii 44057	leaf	3697138	1	0	0
Microcoleus sp. PCC 7113	species	7966510	1	1	0
Pseudomonas putida SJTE-1	leaf	6077201	1	0	0
Bacillus thuringiensis MC28	leaf	6694533	1	0	0
Streptomyces hygroscopicus subsp. jinggangensis TL01	leaf	10077952	1	0	0
Nocardiopsis alba ATCC BAA-2165	leaf	5848211	1	0	0
Pseudomonas putida NBRC 14164	leaf	6156701	1	1	0
Bacillus thuringiensis HD-789	leaf	6334630	1	0	0
Fictibacillus phosphorivorans	species	4230665	1	1	0
Bradyrhizobium sp. CCGE-LA001	species	7833499	1	0	0
Corynebacterium maris DSM 45190	leaf	2833547	1	0	0
Dickeya solani IPO 2222	leaf	4919833	1	1	0
Cardinium endosymbiont cEper1 of Encarsia pergandiella	leaf	944930	1	1	0
Kosakonia sacchari SP1	leaf	4902027	1	1	0
Janthinobacterium sp. B9-8	species	4726850	1	1	0
Variovorax paradoxus B4	leaf	7148516	1	0	0
Bordetella holmesii ATCC 51541	leaf	3699674	1	0	0
Serratia marcescens FGI94	leaf	4858216	1	1	0
Ehrlichia chaffeensis str. Jax	leaf	1176890	1	0	0
Ehrlichia chaffeensis str. Liberty	leaf	1176202	1	0	0
Ehrlichia chaffeensis str. Saint Vincent	leaf	1173884	1	0	0
Ehrlichia chaffeensis str. Wakulla	leaf	1174357	1	0	0
Burkholderia thailandensis MSMB121	leaf	6731379	1	0	0
Burkholderia thailandensis E254	leaf	6676730	1	0	0
Thioalkalivibrio nitratireducens DSM 14787	leaf	4002350	1	1	0
Pseudomonas sp. FGI182	species	5891312	1	0	0
Spiribacter salinus M19-40	leaf	1739487	1	1	0
Citrobacter amalonaticus Y19	leaf	5875351	1	1	0
Edwardsiella piscicida	species	3857040	1	0	0
Bordetella holmesii F627	leaf	3701221	1	0	0
Bordetella holmesii H558	leaf	3696428	1	0	0
Edwardsiella piscicida C07-087	leaf	3857040	1	0	0
Magnetospira sp. QH-2	species	4052370	1	1	0
Roseibacterium elongatum DSM 19469	leaf	3555109	1	1	0
Brevibacillus phage Abouo	species	45552	1	1	0
Komagataeibacter xylinus E25	leaf	3905082	1	1	0
Alteromonas mediterranea U8	leaf	4395035	1	0	0
Dokdonia donghaensis DSW-1	leaf	3293944	1	0	0
Isoptericola dokdonensis DS-3	leaf	3826972	1	1	0
Mucilaginibacter sp. PAMC 26640	species	5618021	1	1	0
Pseudomonas knackmussii B13	leaf	6162905	1	1	0
Methanocaldococcus bathoardescens	species	1607556	1	0	0
Xanthomonas axonopodis Xac29-1	leaf	5296525	1	0	0
Fusobacterium hwasookii ChDC F174	leaf	2531722	1	0	0
Fusobacterium hwasookii ChDC F206	leaf	2430523	1	0	0
Fusobacterium hwasookii ChDC F300	leaf	2527063	1	0	0
Ilumatobacter coccineus YM16-304	leaf	4830181	1	1	0
Human papillomavirus type 166	leaf	7212	1	1	0
Sphingobium sp. TKS	species	6228879	1	1	0
Lactobacillus rhamnosus LOCK908	leaf	2990900	1	0	0
Chryseobacterium gallinarum	species	4633632	1	0	0
Pseudomonas syringae pv. syringae HS191	leaf	6002759	1	0	0
Cronobacter phage CR8	leaf	149162	1	0	0
Cronobacter phage S13	species	182145	1	1	0
Kosmotoga pacifica	species	2169170	1	1	0
Bordetella pseudohinzii	species	4558891	1	1	0
Salinarchaeum sp. Harcht-Bsk1	species	3255260	1	0	0
Enterobacter cloacae ECR091	leaf	4959888	1	0	0
Enterobacter cloacae ECNIH3	leaf	5061388	1	0	0
Defluviimonas alba	species	4987611	1	1	0
Pandoravirus dulcis	species	1908524	1	1	0
Helicobacter pylori SouthAfrica20	leaf	1622903	1	1	0
Enterobacter cloacae P101	leaf	5369929	1	0	0
Mycobacterium vaccae 95051	leaf	6235754	1	1	0
Bradyrhizobium diazoefficiens	species	18211892	1	0	0
Hymenobacter sp. APR13	species	5010594	1	1	0
Ralstonia pickettii DTP0602	leaf	8125850	1	0	0
Paracoccus aminophilus JCM 7686	leaf	4873118	1	0	0
Dyella jiangningensis	species	5396991	1	0	0
Hymenobacter sp. DG25B	species	4360029	1	0	0
Vulgatibacter incomptus	species	4350553	1	0	0
Comamonas testosteroni TK102	leaf	6062703	1	0	0
Bacteroidales bacterium CF	species	2657245	1	1	0
Porphyromonas gingivalis AJW4	leaf	2372492	1	0	0
Porphyromonas gingivalis A7A1-28	leaf	2249024	1	0	0
Halobacterium hubeiense	species	3130345	1	1	0
Paenibacillus polymyxa SQR-21	leaf	5828436	1	0	0
Rhizobium gallicum bv. gallicum R602	leaf	7311190	1	0	0
Enterobacter asburiae L1	leaf	4561905	1	1	0
Geosporobacter ferrireducens	species	5817221	1	1	0
Vibrio parahaemolyticus UCM-V493	leaf	5232572	1	0	0
Magnetospirillum gryphiswaldense MSR-1 v2	leaf	4365796	1	1	0
Thermococcus guaymasensis DSM 11113	leaf	1920914	1	1	0
Methanosarcina sp. Kolksee	species	4553495	1	1	0
Methanococcoides methylutens MM1	leaf	2394636	1	1	0
Pseudomonas monteilii SB3078	leaf	6000087	1	0	0
Pseudomonas monteilii SB3101	leaf	5945120	1	0	0
Streptomyces leeuwenhoekii	species	8122491	1	1	0
Leptospirillum ferriphilum YSK	leaf	2330585	1	0	0
Bacillus megaterium Q3	leaf	5229799	1	1	0
Hafnia alvei FB1	leaf	4712721	1	0	0
Riemerella anatipestifer Yb2	leaf	2184066	1	0	0
Comamonadaceae bacterium A1	species	2574013	1	0	0
Comamonadaceae bacterium B1	species	2623236	1	0	0
Xanthomonas oryzae pv. oryzae PXO86	leaf	5016623	1	0	0
Myroides sp. ZB35	species	4065010	1	0	0
Burkholderia sp. 2002721687	species	7285824	1	0	0
Hymenobacter sp. PAMC 26628	species	5366977	1	1	0
Bacillus phage Evoli	species	159656	1	0	0
Bacillus phage Hoody T	species	159837	1	0	0
Corynebacterium sp. ATCC 6931	species	2471920	1	1	0
Flavisolibacter sp. LCS9	species	5940863	1	0	0
Synechococcus phage ACG-2014e	species	189418	1	0	0
Arthrobacter sp. PAMC 25486	species	4593579	1	1	0
Pseudomonas sp. Os17	species	6885464	1	0	0
Thermococcus eurythermalis	species	2126164	1	1	0
Gammapapillomavirus 20	species	7233	1	1	0
Sphingopyxis fribergensis	species	5202172	1	0	0
Rickettsiales bacterium Ac37b	species	1917564	1	1	0
Coriobacteriaceae bacterium 68-1-3	species	1967093	1	1	0
Paenibacillus sp. FSL R5-0912	species	7718525	1	0	0
Paenibacillus sp. FSL R7-0273	species	7288921	1	0	0
Paenibacillus sp. FSL R7-0331	species	6931967	1	0	0
Woeseia oceani	species	4059891	1	1	0
Enterobacter sp. E20	species	4763114	1	1	0
Curtobacterium sp. MR_MD2014	species	3443800	1	1	0
Fermentimonas caenicola	species	2808926	1	0	0
Rhodococcus sp. B7740	species	5341557	1	1	0
Mycobacterium sp. NRRL B-3805	species	5421338	1	0	0
Myroides sp. A21	species	4155464	1	0	0
Confluentimicrobium sp. EMB200-NS6	species	4147426	1	0	0
Sphingomonas hengshuiensis	species	5228389	1	0	0
Spongiibacter sp. IMCC21906	species	3481669	1	0	0
Acetobacter sp. SLV-7	species	3106397	1	1	0
Planctomyces sp. SH-PL62	species	6784659	1	1	0
Pseudonocardia sp. HH130629-09	species	6300975	1	0	0
Devosia sp. H5989	species	4594249	1	1	0
Pseudomonas sp. CCOS 191	species	6012947	1	1	0
Arthrobacter sp. YC-RL1	species	4018639	1	0	0
Rhodococcus sp. PBTS 1	species	4251687	1	1	0
Alloactinosynnema sp. L-07	species	7405112	1	1	0
Leptospirillum sp. Group II 'CF-1'	species	2709324	1	0	0
Cronobacter phage PBES 02	species	149732	1	0	0
Arthrobacter sp. LS16	species	3851242	1	0	0
Paenibacillus sp. 32O-W	species	5375858	1	1	0
Bordetella sp. H567	species	5532470	1	1	0
Faecalibaculum rodentium	species	2542486	1	1	0
Rhizobium sp. N1314	species	6274511	1	0	0
Rhizobium sp. N731	species	6274507	1	0	0
Arthrobacter sp. ERGS1:01	species	4936686	1	1	0
Staphylococcus sp. AntiMn-1	species	2738396	1	0	0
Desulfovibrio sp. J2	species	3966573	1	1	0
Streptomyces sp. CdTB01	species	10191567	1	1	0
Devosia sp. A16	species	5032994	1	0	0
Burkholderia sp. Bp5365	species	7287809	1	0	0
Marinobacter sp. LQ44	species	4435564	1	1	0
Nostoc sp. NIES-3756	species	6987571	1	1	0
Flavobacterium sp. LPB0076	species	3027315	1	1	0
Burkholderia sp. PAMC 28687	species	6881273	1	1	0
Mycobacterium phage Mulciber	species	52428	1	1	0
Arthrobacter sp. ZXY-2	species	5058708	1	1	0
Gordonia phage BritBrat	species	55524	1	1	0
Opitutaceae bacterium IG16b	species	4199284	1	1	0
Blastomonas sp. RAC04	species	4403499	1	1	0
Arthrobacter sp. U41	species	4792631	1	1	0
Murdochiella sp. Marseille-P2341	species	1671491	1	1	0
haloarchaeon HTSR1	species	1972283	1	1	0
Enterobacter cloacae complex sp. 35734	species	5276896	1	0	0
Selenomonas sp. oral taxon 920	species	2440121	1	1	0
Microbacterium sp. BH3-3-3	species	3508491	1	0	0
Homo sapiens	species	3238442024	52628697	24461235	0.0241069
synthetic construct	species	26537524	1751082	434769	0.220173
Salmonella enterica subsp. enterica serovar Typhimurium	leaf	64608362	3098	2280	0
Alteromonas mediterranea U8	leaf	4395035	1743	1264	0
Human herpesvirus 4 type 2	leaf	172764	538	538	0.333268
Streptomyces reticuli	species	9336224	460	346	0
Bacillus weihenstephanensis	species	5872743	382	0	0
Rhodococcus sp. 008	species	7438324	210	57	0
Delftia acidovorans SPH-1	leaf	6767514	150	49	0
Rhodococcus erythropolis	species	6691155	141	0	0
Delftia sp. Cs1-4	species	6685842	133	30	0
Delftia tsuruhatensis	species	7195716	108	27	0
Rhodococcus erythropolis R138	leaf	6806506	89	0	0
Propionibacterium acnes	species	2515790	87	69	0
Moraxella osloensis	species	2649137	80	80	0
Corynebacterium sp. NML98-0116	species	2365449	77	49	0
Rhodococcus erythropolis PR4	leaf	6895538	64	0	0
Rhodococcus erythropolis CCM2595	leaf	6371421	64	0	0
Brevundimonas sp. GW460-12-10-14-LB2	species	3263775	57	55	0
Streptococcus salivarius	species	2213879	54	0	0
Prevotella melaninogenica ATCC 25845	leaf	3168282	52	36	0
Pseudomonas alcaligenes	species	4406305	48	0	0
Micrococcus luteus NCTC 2665	leaf	2501097	47	47	0
Ensifer adhaerens	species	7267502	44	1	0
Rhodococcus	genus	7101773	43	29	0
Paracoccus aminophilus JCM 7686	leaf	4873118	39	0	0
Lentzea sp. DHS C013	species	9997872	39	1	0
Alloactinosynnema sp. L-07	species	7405112	38	0	0
Paracoccus denitrificans PD1222	leaf	5236194	37	0	0
Sinorhizobium medicae WSM419	leaf	6817576	36	22	0
Corynebacterium aurimucosum ATCC 700975	leaf	2819226	36	36	0
Mitsuaria sp. 7	species	6085092	36	0	0
Bosea sp. PAMC 26642	species	5510355	36	33	0
Corynebacterium camporealensis	species	2451810	35	7	0
Human endogenous retrovirus K113	leaf	9472	35	0	0
Cyanothece sp. PCC 7424	species	6554169	33	33	0
Corynebacterium ureicelerivorans	species	2328278	32	32	0
Simbu virus	species	12172	31	16	0
Pseudomonas pseudoalcaligenes	species	4686340	30	0	0
Phenylobacterium zucineum HLK1	leaf	4379231	30	30	0
Pseudomonas mendocina NK-01	leaf	5434353	30	0	0
Pseudomonas pseudoalcaligenes CECT 5344	leaf	4686340	30	0	0
Pseudomonas mendocina S5.2	leaf	5372474	30	0	0
Human immunodeficiency virus 1	species	9181	29	25	0.421925
Hirschia baltica ATCC 49814	leaf	3540114	29	0	0
Rickettsiales bacterium Ac37b	species	1917564	29	0	0
Pseudomonas stutzeri	species	4548207	28	6	0
Variovorax paradoxus	species	6817856	28	0	0
Sphingomonas sanxanigenens DSM 19645 = NX02	leaf	6580298	28	23	0
Variovorax sp. PAMC 28711	species	4316152	28	0	0
Conexibacter woesei DSM 14684	leaf	6359369	26	4	0
Methanobacterium formicicum	species	7422571	24	0	0
Acinetobacter johnsonii XBB1	leaf	4081329	24	20	0
Stenotrophomonas rhizophila	species	4198652	23	0	0
Acidimicrobium ferrooxidans DSM 10331	leaf	2158157	23	1	0
Methylophilus sp. TWE2	species	3079044	23	23	0
Stenotrophomonas sp. LM091	species	4317450	23	0	0
Pseudomonas balearica DSM 6083	leaf	4383480	22	3	0
Comamonadaceae	family	5402391	21	1	0
Blastomonas sp. RAC04	species	4403499	21	21	0
Acidovorax	genus	4877171	20	0	0
Lactobacillus gasseri ATCC 33323 = JCM 1131	leaf	1894360	20	16	0
Rhodococcus sp. WMMA185	species	4444448	20	10	0
Delftia	genus	6767514	19	0	0
Rhodobacter capsulatus SB 1003	leaf	3871920	19	0	0
Microcystis aeruginosa NIES-843	leaf	5842795	19	0	0
Microcystis aeruginosa NIES-2549	leaf	4294213	19	0	0
Microcystis aeruginosa NIES-2481	leaf	4293006	19	0	0
Streptococcus salivarius JIM8777	leaf	2210574	18	0	0
Micavibrio aeruginosavorus EPB	leaf	2458610	18	1	0
Brevundimonas naejangsanensis	species	2971535	18	1	0
Limnohabitans	genus	0	18	0	0
Streptococcus salivarius CCHSS3	leaf	2217184	18	0	0
Sphingomonas	genus	5564099	17	1	0
Micavibrio aeruginosavorus ARL-13	leaf	2481983	17	0	0
Propionibacterium acnes subsp. defendens ATCC 11828	leaf	2488626	17	0	0
Brevundimonas sp. DS20	species	3475610	17	0	0
Zymomonas mobilis	species	2426073	16	0	0
Rhodococcus opacus	species	9001985	16	0	0
Roseateles	genus	0	16	0	0
Rhodococcus jostii RHA1	leaf	9702737	16	0	0
Pseudomonas stutzeri DSM 10701	leaf	4174118	16	16	0
Xanthomonas	genus	12262561	15	5	0
Corynebacterium pseudotuberculosis	species	2333432	15	0	0
Mitsuaria	genus	0	15	0	0
Corynebacterium ulcerans	species	2534616	15	0	0
Corynebacterium singulare	species	2830519	15	15	0
Corynebacterium doosanense CAU 212 = DSM 45436	leaf	2698995	15	15	0
Alteromonas australica	species	8766305	15	1	0
Mesorhizobium amorphae CCNWGS0123	leaf	7343952	15	6	0
Prevotella fusca JCM 17724	leaf	3261806	15	0	0
Rhizobium gallicum bv. gallicum R602	leaf	7311190	15	1	0
Desulfotomaculum	genus	3911985	14	0	0
Eubacterium	genus	3574048	14	0	0
Stenotrophomonas maltophilia	species	4684682	14	5	0
Lachnospiraceae	family	4113116	14	0	0
Mesorhizobium loti MAFF303099	leaf	7596297	14	0	0
Corynebacterium maris DSM 45190	leaf	2833547	14	14	0
Intrasporangium calvum DSM 43043	leaf	4024382	13	0	0
Arsenicicoccus sp. oral taxon 190	species	3525271	13	0	0
Archangium gephyra	species	12489432	12	11	0
Nocardia seriolae	species	8304518	12	0	0
Methylobacterium aquaticum	species	7557960	12	0	0
Corynebacterium urealyticum DSM 7109	leaf	2369219	11	0	0
Corynebacterium urealyticum DSM 7111	leaf	2316065	11	0	0
Stenotrophomonas sp. KCTC 12332	species	4541594	11	4	0
Acinetobacter baumannii	species	3994952	10	3	0
Streptomyces albus	species	6841649	10	0	0
Gordonia	genus	5567155	10	0	0
Tsukamurella paurometabola	species	4479724	10	0	0
Aerococcus urinaeequi	species	4067667	10	0	0
Cyanobium gracile PCC 6307	leaf	3342364	10	4	0
Mesorhizobium opportunistum WSM2075	leaf	6884444	10	1	0
Treponema brennaborense DSM 12168	leaf	3055580	10	10	0
Rhodococcus sp. p52	species	5413283	10	0	0
Rhodococcus pyridinivorans SB3094	leaf	5590512	10	0	0
Cutibacterium avidum	species	2526138	9	1	0
Ralstonia pickettii 12D	leaf	5685358	9	9	0
Mesorhizobium loti NZP2037	leaf	7481739	9	0	0
Janthinobacterium sp. 1_2014MBL_MicDiv	species	6453540	9	1	0
Massilia sp. WG5	species	6267305	9	1	0
Streptococcus pneumoniae	species	2114821	8	0	0
Streptococcus mitis	species	2146611	8	0	0
Sphingomonas melonis TY	leaf	4196755	8	0	0
Streptococcus sp. oral taxon 431	species	2177905	8	0	0
Streptococcus pseudopneumoniae IS7493	leaf	2195458	8	0	0
Sphingomonas sp. NIC1	species	3660563	8	0	0
Cutibacterium avidum 44067	leaf	2526138	8	0	0
Limnohabitans sp. 63ED37-2	species	3372992	8	0	0
Hydrogenophaga sp. RAC07	species	4674684	8	1	0
Polaromonas naphthalenivorans CJ2	leaf	5366143	7	0	0
Pseudomonas aeruginosa	species	6506218	6	2	0
Lysobacter antibioticus	species	11681564	6	0	0
Acidiphilium cryptum JF-5	leaf	3963080	6	0	0
Devriesea agamarum	species	2958880	6	6	0
Streptomyces cattleya NRRL 8057 = DSM 46488	leaf	16188068	6	0	0
Clostridium pasteurianum DSM 525 = ATCC 6013	leaf	13056846	6	0	0
Pseudomonas fluorescens	species	6526868	5	4	0
Acinetobacter	genus	4000822	5	0	0
Escherichia coli	species	7253110	5	5	0
Bacteroides	genus	5275069	5	5	0
Aerococcus viridans	species	2199877	5	0	0
Shamonda virus	species	12104	5	3	0
Lysobacter gummosus	species	6056618	5	0	0
Streptomyces hygroscopicus subsp. limoneus	subspecies	10537932	5	1	0
Choristoneura occidentalis granulovirus	species	104710	5	1	0
Halomonas chromatireducens	species	3973651	5	0	0
Sphingomonas sp. MM-1	species	4633613	5	0	0
Acidiphilium multivorum AIU301	leaf	4214744	5	0	0
Hyphomicrobium nitrativorans NL23	leaf	3653837	5	0	0
Streptomyces hygroscopicus subsp. jinggangensis 5008	leaf	10383684	5	0	0
Halomonas huangheensis	species	4757486	5	0	0
Paraburkholderia caribensis MBA4	leaf	9482704	5	5	0
Flavisolibacter sp. LCS9	species	5940863	5	5	0
Sphingomonas taxi	species	4061902	5	1	0
Acinetobacter sp. NCu2D-2	species	3048277	5	1	0
Streptomyces sp. RTd22	species	11142275	5	5	0
Rhodobacter sp. LPB0142	species	3780829	5	5	0
Bradyrhizobium	genus	11894480	4	0	0
Rhodopseudomonas palustris	species	5408501	4	0	0
Staphylococcus haemolyticus	species	2697861	4	0	0
Bacillus coagulans	species	3330766	4	0	0
Lactobacillus johnsonii	species	1907846	4	0	0
Oxalobacteraceae	family	5445304	4	0	0
Flavobacterium psychrophilum	species	2803807	4	0	0
Staphylococcus haemolyticus JCSC1435	leaf	2697861	4	0	0
Sideroxydans	genus	3003656	4	0	0
Stigmatella aurantiaca DW4/3-1	leaf	10260756	4	3	0
Pseudomonas mendocina ymp	leaf	5072807	4	4	0
Actinosynnema mirum DSM 43827	leaf	8248144	4	1	0
Campylobacter ureolyticus RIGS 9880	leaf	1641887	4	4	0
Tistrella mobilis KA081020-065	leaf	6512983	4	0	0
Stenotrophomonas maltophilia D457	leaf	4769156	4	0	0
Streptomyces hygroscopicus subsp. jinggangensis TL01	leaf	10077952	4	0	0
Streptomyces collinus Tu 365	leaf	8377286	4	2	0
Acinetobacter sp. TGL-Y2	species	3691287	4	0	0
Acinetobacter sp. TTH0-4	species	2962453	4	0	0
Acidovorax sp. RAC01	species	4574859	4	0	0
Beijerinckia indica	species	4418616	3	0	0
Bdellovibrio bacteriovorus	species	3592845	3	0	0
Streptomyces lincolnensis	species	10319054	3	2	0
Methanotorris igneus	species	1854197	3	0	0
Thermofilum	genus	1783791	3	0	0
Primates	order	0	3	0	0
Staphylococcus lugdunensis	species	2627127	3	0	0
Yersinia ruckeri	species	7304941	3	1	0
Amycolatopsis orientalis	species	8982090	3	2	0
Raoultella ornithinolytica	species	5398151	3	0	0
Streptomyces venezuelae	species	18089227	3	3	0
Azoarcus sp. BH72	species	4376040	3	2	0
Methanocaldococcus	genus	1584277	3	0	0
Nocardioides sp. JS614	species	5293685	3	2	0
Bdellovibrio bacteriovorus HD100	leaf	3782950	3	0	0
Staphylococcus pseudintermedius	species	2594798	3	0	0
Nitrosopumilus	genus	0	3	0	0
Stenotrophomonas maltophilia R551-3	leaf	4573969	3	3	0
Streptomyces lividans TK24	leaf	8345283	3	2	0
Streptosporangium roseum DSM 43021	leaf	10369518	3	3	0
Desulfohalobium retbaense DSM 5692	leaf	2909567	3	3	0
Geodermatophilus obscurus DSM 43160	leaf	5322497	3	2	0
Variovorax paradoxus S110	leaf	6754997	3	0	0
Zymomonas mobilis subsp. pomaceae ATCC 29192	leaf	2061413	3	2	0
Brevundimonas subvibrioides ATCC 15264	leaf	3445263	3	3	0
Micromonospora aurantiaca ATCC 27029	leaf	7025559	3	1	0
Streptomyces violaceusniger Tu 4113	leaf	11138313	3	2	0
Streptomyces scabiei 87.22	leaf	10148695	3	2	0
Achromobacter xylosoxidans A8	leaf	7359146	3	2	0
Microlunatus phosphovorus NM-1	leaf	5683123	3	3	0
Phycisphaera mikurensis NBRC 102666	leaf	3884382	3	3	0
Streptomyces globisporus C-1027	leaf	7783599	3	1	0
Variovorax paradoxus B4	leaf	7148516	3	0	0
Actinoplanes friuliensis DSM 7358	leaf	9376071	3	3	0
Myxococcus fulvus 124B02	leaf	11048835	3	3	0
Corynebacterium glyciniphilum AJ 3170	leaf	3568218	3	2	0
Nocardia nova SH22a	leaf	8348532	3	1	0
Streptomyces albulus ZPM	leaf	9784577	3	1	0
Bosea vaviloviae	species	6713548	3	0	0
Streptomyces sp. CCM_MD2014	species	8274043	3	3	0
Planctomyces sp. SH-PL62	species	6784659	3	2	0
Streptomyces sp. CFMR 7	species	8307279	3	3	0
Massilia sp. NR 4-1	species	6361416	3	0	0
Pseudonocardia sp. HH130630-07	species	6680451	3	3	0
Caulobacter	genus	4238499	2	0	0
Azospirillum brasilense	species	13978806	2	0	0
Francisella	genus	2722320	2	0	0
Pseudomonas	genus	6119631	2	2	0
Pseudomonas mendocina	species	5293211	2	0	0
Bordetella bronchiseptica	species	5231793	2	0	0
[Enterobacter] aerogenes	species	5435727	2	0	0
Rhodobacter sphaeroides	species	4585882	2	0	0
Gammaproteobacteria	class	5425953	2	0	0
Piscirickettsia salmonis	species	3450064	2	1	0
Streptococcus suis	species	2106595	2	0	0
Streptococcus iniae	species	4185606	2	0	0
Bacillus cereus	species	6217228	2	0	0
Lysinibacillus sphaericus	species	14371778	2	0	0
Clostridioides difficile	species	5577074	2	0	0
Clostridium pasteurianum	species	8095941	2	0	0
Lactobacillus delbrueckii subsp. bulgaricus	subspecies	1875071	2	0	0
Acidipropionibacterium acidipropionici	species	3656170	2	1	0
Propionibacterium freudenreichii subsp. shermanii	subspecies	2675045	2	0	0
Mycobacterium tuberculosis	species	4956632	2	0	0
Streptomyces	genus	9480870	2	2	0
Streptomyces glaucescens	species	7623774	2	0	0
Desulfurococcus	genus	1354659	2	0	0
Pyrodictiaceae	family	1755215	2	0	0
Clavibacter michiganensis subsp. insidiosus	subspecies	3408062	2	1	0
Haloferax gibbonsii	species	3918454	2	2	0
Rhodovulum sulfidophilum	species	4347929	2	0	0
Xanthomonas fragariae	species	8565300	2	0	0
Lactobacillus lindneri	species	2842174	2	0	0
Burkholderia thailandensis	species	6739614	2	0	0
Propionibacterium freudenreichii subsp. freudenreichii	subspecies	2649166	2	0	0
Streptomyces albulus	species	9784577	2	0	0
Kocuria palustris	species	2854447	2	2	0
Mannheimia haemolytica	species	2625450	2	0	0
Roseateles depolymerans	species	5681722	2	2	0
Burkholderiales	order	6491917	2	0	0
Frankia casuarinae	species	5433628	2	1	0
Paraburkholderia fungorum	species	9058983	2	2	0
Actinoplanes sp. SE50/110	species	9239851	2	1	0
Corynebacterium testudinoris	species	2721226	2	2	0
Rathayibacter toxicus	species	4674320	2	0	0
Novosphingobium resinovorum	species	6918128	2	0	0
Pseudomonas putida KT2440	leaf	6181873	2	1	0
Thermoprotei	class	2069204	2	0	0
Mycobacterium sp. JS623	species	7221766	2	1	0
Streptomyces avermitilis MA-4680 = NBRC 14893	leaf	9119895	2	2	0
Gloeobacter violaceus PCC 7421	leaf	4659019	2	0	0
Rhodopseudomonas palustris CGA009	leaf	5467640	2	1	0
Verrucosispora maris AB-18-032	leaf	6732271	2	0	0
Clostridioides difficile 630	leaf	8572939	2	0	0
Anaeromyxobacter dehalogenans 2CP-C	leaf	5013479	2	2	0
Frankia sp. EAN1pec	species	8982042	2	2	0
Frankia inefficax	species	8815781	2	2	0
Rhodopseudomonas palustris HaA2	leaf	5331656	2	2	0
Synechococcus sp. JA-2-3B'a(2-13)	species	3046682	2	2	0
Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365	leaf	1856951	2	0	0
Lactobacillus delbrueckii subsp. bulgaricus 2038	leaf	1872918	2	0	0
Kocuria rhizophila DC2201	leaf	2697540	2	1	0
Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002	leaf	1864998	2	0	0
Shewanella woodyi ATCC 51908	leaf	5935403	2	0	0
Pseudoxanthomonas spadix	species	3452554	2	0	0
Methylobacterium sp. 4-46	species	7737025	2	0	0
Geobacter sp. M18	species	5277406	2	2	0
Clavibacter michiganensis subsp. michiganensis NCPPB 382	leaf	3395237	2	2	0
Anaeromyxobacter sp. K	species	5061632	2	0	0
Sorangium cellulosum So ce56	leaf	13033779	2	1	0
Streptomyces albus J1074	leaf	6841649	2	0	0
Mycobacterium liflandii 128FXT	leaf	6399543	2	1	0
Methylobacterium nodulans ORS 2060	leaf	8839022	2	1	0
Sphaerobacter thermophilus DSM 20745	leaf	3993764	2	2	0
Bacillus velezensis	species	4031426	2	0	0
Bacillus thuringiensis serovar kurstaki str. YBT-1520	leaf	13100949	2	0	0
Pseudomonas chlororaphis	species	6702062	2	0	0
Cellulomonas fimi ATCC 484	leaf	4266344	2	0	0
Variovorax paradoxus EPS	leaf	6550056	2	0	0
Micromonospora sp. L5	species	6962533	2	1	0
Actinoplanes sp. N902-109	species	9228054	2	1	0
Methylotenera versatilis 301	leaf	3059871	2	1	0
Archaeoglobus veneficus SNP6	leaf	1901943	2	1	0
Mahella australiensis 50-1 BON	leaf	3135972	2	2	0
Streptomyces bingchenggensis BCW-1	leaf	11936683	2	2	0
Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1	leaf	2616384	2	0	0
